batch_id,step_id,step_code,step_name,sequence,step_start,step_end,duration_min,wait_before_min,target_temp_C,target_pH,equipment_id
B2025-00125,COOL-5,COOL,Cool,5,2025-04-16 23:55:00,2025-04-17 01:30:00,95,60,5,7.0,F-301
B2025-00125,FLT-6,FLT,Filter,6,2025-04-17 01:30:00,2025-04-17 03:17:00,107,0,20,7.0,F-301
B2025-00125,FILL-7,FILL,Fill/Pack,7,2025-04-17 04:17:00,2025-04-17 07:36:00,199,60,20,7.0,F-301
B2025-00126,CHRG-1,CHRG,Charge,1,2025-04-21 11:00:00,2025-04-21 13:06:00,126,0,20,7.0,F-301
B2025-00126,MIX-2,MIX,Mix,2,2025-04-21 14:36:00,2025-04-21 19:03:00,267,90,22,7.0,F-301
B2025-00126,HEAT-3,HEAT,Heat,3,2025-04-21 19:03:00,2025-04-21 20:58:00,115,0,37,7.0,F-301
B2025-00126,HOLD-4,HOLD,Hold,4,2025-04-21 20:58:00,2025-04-21 23:04:00,126,0,37,7.0,F-301
B2025-00126,COOL-5,COOL,Cool,5,2025-04-21 23:04:00,2025-04-22 00:18:00,74,0,5,7.0,F-301
B2025-00126,FLT-6,FLT,Filter,6,2025-04-22 00:18:00,2025-04-22 03:15:00,177,0,20,7.0,F-301
B2025-00126,FILL-7,FILL,Fill/Pack,7,2025-04-22 04:45:00,2025-04-22 07:43:00,178,90,20,7.0,F-301
B2025-00127,CHRG-1,CHRG,Charge,1,2025-04-26 08:00:00,2025-04-26 09:15:00,75,0,20,7.0,VIAL-2
B2025-00127,MIX-2,MIX,Mix,2,2025-04-26 10:45:00,2025-04-26 13:24:00,159,90,22,7.0,VIAL-2
B2025-00127,HEAT-3,HEAT,Heat,3,2025-04-26 13:54:00,2025-04-26 15:32:00,98,30,37,7.0,VIAL-2
B2025-00127,HOLD-4,HOLD,Hold,4,2025-04-26 15:32:00,2025-04-26 17:42:00,130,0,37,7.0,VIAL-2
B2025-00127,COOL-5,COOL,Cool,5,2025-04-26 18:42:00,2025-04-26 20:35:00,113,60,5,7.0,VIAL-2
B2025-00127,FLT-6,FLT,Filter,6,2025-04-26 20:35:00,2025-04-26 23:29:00,174,0,20,7.0,VIAL-2
B2025-00127,FILL-7,FILL,Fill/Pack,7,2025-04-27 00:59:00,2025-04-27 02:53:00,114,90,20,7.0,VIAL-2
B2025-00128,CHRG-1,CHRG,Charge,1,2025-05-01 17:00:00,2025-05-01 18:33:00,93,0,20,7.0,VIAL-1
B2025-00128,MIX-2,MIX,Mix,2,2025-05-01 18:33:00,2025-05-01 21:54:00,201,0,22,7.0,VIAL-1
B2025-00128,HEAT-3,HEAT,Heat,3,2025-05-01 21:54:00,2025-05-01 23:28:00,94,0,37,7.0,VIAL-1
B2025-00128,HOLD-4,HOLD,Hold,4,2025-05-01 23:58:00,2025-05-02 05:41:00,343,30,37,7.0,VIAL-1
B2025-00128,COOL-5,COOL,Cool,5,2025-05-02 05:41:00,2025-05-02 06:45:00,64,0,5,7.0,VIAL-1
B2025-00128,FLT-6,FLT,Filter,6,2025-05-02 08:15:00,2025-05-02 10:01:00,106,90,20,7.0,VIAL-1
B2025-00128,FILL-7,FILL,Fill/Pack,7,2025-05-02 10:31:00,2025-05-02 14:01:00,210,30,20,7.0,VIAL-1
B2025-00129,CHRG-1,CHRG,Charge,1,2025-05-01 17:00:00,2025-05-01 17:50:00,50,0,20,7.0,F-301
B2025-00129,MIX-2,MIX,Mix,2,2025-05-01 17:50:00,2025-05-01 20:56:00,186,0,22,7.0,F-301
B2025-00129,HEAT-3,HEAT,Heat,3,2025-05-01 20:56:00,2025-05-01 23:39:00,163,0,37,7.0,F-301
B2025-00129,HOLD-4,HOLD,Hold,4,2025-05-02 01:09:00,2025-05-02 03:50:00,161,90,37,7.0,F-301
B2025-00129,COOL-5,COOL,Cool,5,2025-05-02 05:20:00,2025-05-02 07:11:00,111,90,5,7.0,F-301
B2025-00129,FLT-6,FLT,Filter,6,2025-05-02 08:41:00,2025-05-02 11:07:00,146,90,20,7.0,F-301
B2025-00129,FILL-7,FILL,Fill/Pack,7,2025-05-02 12:37:00,2025-05-02 14:42:00,125,90,20,7.0,F-301
B2025-00130,CHRG-1,CHRG,Charge,1,2025-05-05 21:00:00,2025-05-05 22:34:00,94,0,20,7.0,F-301
B2025-00130,MIX-2,MIX,Mix,2,2025-05-05 23:34:00,2025-05-06 01:21:00,107,60,22,7.0,F-301
B2025-00130,HEAT-3,HEAT,Heat,3,2025-05-06 01:21:00,2025-05-06 02:21:00,60,0,37,7.0,F-301
B2025-00130,HOLD-4,HOLD,Hold,4,2025-05-06 02:21:00,2025-05-06 06:31:00,250,0,37,7.0,F-301
B2025-00130,COOL-5,COOL,Cool,5,2025-05-06 06:31:00,2025-05-06 08:36:00,125,0,5,7.0,F-301
B2025-00130,FLT-6,FLT,Filter,6,2025-05-06 08:36:00,2025-05-06 10:45:00,129,0,20,7.0,F-301
B2025-00130,FILL-7,FILL,Fill/Pack,7,2025-05-06 10:45:00,2025-05-06 13:41:00,176,0,20,7.0,F-301
B2025-00131,CHRG-1,CHRG,Charge,1,2025-05-05 22:00:00,2025-05-05 23:24:00,84,0,20,7.0,C-201
B2025-00131,MIX-2,MIX,Mix,2,2025-05-05 23:24:00,2025-05-06 02:48:00,204,0,22,7.0,C-201
B2025-00131,HEAT-3,HEAT,Heat,3,2025-05-06 03:48:00,2025-05-06 05:33:00,105,60,37,7.0,C-201
B2025-00131,HOLD-4,HOLD,Hold,4,2025-05-06 06:33:00,2025-05-06 11:33:00,300,60,37,7.0,C-201
B2025-00131,COOL-5,COOL,Cool,5,2025-05-06 11:33:00,2025-05-06 13:08:00,95,0,5,7.0,C-201
B2025-00131,FLT-6,FLT,Filter,6,2025-05-06 13:38:00,2025-05-06 15:49:00,131,30,20,7.0,C-201
B2025-00131,FILL-7,FILL,Fill/Pack,7,2025-05-06 16:49:00,2025-05-06 20:43:00,234,60,20,7.0,C-201
B2025-00132,CHRG-1,CHRG,Charge,1,2025-05-09 02:00:00,2025-05-09 03:44:00,104,0,20,7.0,TAB-1
B2025-00132,MIX-2,MIX,Mix,2,2025-05-09 03:44:00,2025-05-09 05:36:00,112,0,22,7.0,TAB-1
B2025-00132,HEAT-3,HEAT,Heat,3,2025-05-09 05:36:00,2025-05-09 06:57:00,81,0,37,7.0,TAB-1
B2025-00132,FLT-4,FLT,Filter,4,2025-05-09 08:27:00,2025-05-09 09:11:00,44,90,20,7.0,TAB-1
B2025-00132,FILL-5,FILL,Fill/Pack,5,2025-05-09 09:11:00,2025-05-09 11:55:00,164,0,20,7.0,TAB-1
B2025-00133,CHRG-1,CHRG,Charge,1,2025-05-11 12:00:00,2025-05-11 13:19:00,79,0,20,7.0,COAT-1
B2025-00133,MIX-2,MIX,Mix,2,2025-05-11 13:19:00,2025-05-11 16:39:00,200,0,22,7.0,COAT-1
B2025-00133,HEAT-3,HEAT,Heat,3,2025-05-11 17:39:00,2025-05-11 19:06:00,87,60,37,7.0,COAT-1
B2025-00133,FLT-4,FLT,Filter,4,2025-05-11 20:36:00,2025-05-11 21:18:00,42,90,20,7.0,COAT-1
B2025-00133,FILL-5,FILL,Fill/Pack,5,2025-05-11 22:18:00,2025-05-12 01:21:00,183,60,20,7.0,COAT-1
B2025-00134,CHRG-1,CHRG,Charge,1,2025-05-12 13:00:00,2025-05-12 14:12:00,72,0,20,7.0,TAB-1
B2025-00134,MIX-2,MIX,Mix,2,2025-05-12 14:42:00,2025-05-12 17:07:00,145,30,22,7.0,TAB-1
B2025-00134,HEAT-3,HEAT,Heat,3,2025-05-12 18:07:00,2025-05-12 21:28:00,201,60,37,7.0,TAB-1
B2025-00134,FLT-4,FLT,Filter,4,2025-05-12 21:28:00,2025-05-12 21:54:00,26,0,20,7.0,TAB-1
B2025-00134,FILL-5,FILL,Fill/Pack,5,2025-05-12 21:54:00,2025-05-13 00:20:00,146,0,20,7.0,TAB-1
B2025-00135,CHRG-1,CHRG,Charge,1,2025-05-12 16:00:00,2025-05-12 17:37:00,97,0,20,7.0,COAT-1
B2025-00135,MIX-2,MIX,Mix,2,2025-05-12 17:37:00,2025-05-12 20:35:00,178,0,22,7.0,COAT-1
B2025-00135,HEAT-3,HEAT,Heat,3,2025-05-12 20:35:00,2025-05-12 23:02:00,147,0,37,7.0,COAT-1
B2025-00135,FLT-4,FLT,Filter,4,2025-05-12 23:02:00,2025-05-12 23:58:00,56,0,20,7.0,COAT-1
B2025-00135,FILL-5,FILL,Fill/Pack,5,2025-05-13 01:28:00,2025-05-13 04:32:00,184,90,20,7.0,COAT-1
B2025-00136,CHRG-1,CHRG,Charge,1,2025-05-07 08:00:00,2025-05-07 08:56:00,56,0,20,7.0,TAB-1
B2025-00136,MIX-2,MIX,Mix,2,2025-05-07 10:26:00,2025-05-07 12:30:00,124,90,22,7.0,TAB-1
B2025-00136,HEAT-3,HEAT,Heat,3,2025-05-07 13:30:00,2025-05-07 15:16:00,106,60,37,7.0,TAB-1
B2025-00136,FLT-4,FLT,Filter,4,2025-05-07 15:16:00,2025-05-07 16:01:00,45,0,20,7.0,TAB-1
B2025-00136,FILL-5,FILL,Fill/Pack,5,2025-05-07 16:01:00,2025-05-07 21:00:00,299,0,20,7.0,TAB-1
B2025-00137,CHRG-1,CHRG,Charge,1,2025-05-11 09:00:00,2025-05-11 09:49:00,49,0,20,7.0,TAB-1
B2025-00137,MIX-2,MIX,Mix,2,2025-05-11 10:49:00,2025-05-11 12:47:00,118,60,22,7.0,TAB-1
B2025-00137,HEAT-3,HEAT,Heat,3,2025-05-11 14:17:00,2025-05-11 15:36:00,79,90,37,7.0,TAB-1
B2025-00137,FLT-4,FLT,Filter,4,2025-05-11 15:36:00,2025-05-11 16:12:00,36,0,20,7.0,TAB-1
B2025-00137,FILL-5,FILL,Fill/Pack,5,2025-05-11 17:12:00,2025-05-11 19:10:00,118,60,20,7.0,TAB-1
B2025-00138,CHRG-1,CHRG,Charge,1,2025-05-14 00:00:00,2025-05-14 00:58:00,58,0,20,7.0,C-201
B2025-00138,MIX-2,MIX,Mix,2,2025-05-14 00:58:00,2025-05-14 03:42:00,164,0,22,7.0,C-201
B2025-00138,HEAT-3,HEAT,Heat,3,2025-05-14 05:12:00,2025-05-14 06:47:00,95,90,37,7.0,C-201
B2025-00138,HOLD-4,HOLD,Hold,4,2025-05-14 07:47:00,2025-05-14 12:11:00,264,60,37,7.0,C-201
B2025-00138,COOL-5,COOL,Cool,5,2025-05-14 12:11:00,2025-05-14 14:25:00,134,0,5,7.0,C-201
B2025-00138,FLT-6,FLT,Filter,6,2025-05-14 15:55:00,2025-05-14 17:03:00,68,90,20,7.0,C-201
B2025-00138,FILL-7,FILL,Fill/Pack,7,2025-05-14 17:03:00,2025-05-14 20:09:00,186,0,20,7.0,C-201
B2025-00139,CHRG-1,CHRG,Charge,1,2025-05-19 18:00:00,2025-05-19 19:21:00,81,0,20,7.0,F-301
B2025-00139,MIX-2,MIX,Mix,2,2025-05-19 20:21:00,2025-05-19 22:42:00,141,60,22,7.0,F-301
B2025-00139,HEAT-3,HEAT,Heat,3,2025-05-20 00:12:00,2025-05-20 02:57:00,165,90,37,7.0,F-301
B2025-00139,HOLD-4,HOLD,Hold,4,2025-05-20 02:57:00,2025-05-20 06:58:00,241,0,37,7.0,F-301
B2025-00139,COOL-5,COOL,Cool,5,2025-05-20 07:28:00,2025-05-20 10:07:00,159,30,5,7.0,F-301
B2025-00139,FLT-6,FLT,Filter,6,2025-05-20 11:37:00,2025-05-20 13:34:00,117,90,20,7.0,F-301
B2025-00139,FILL-7,FILL,Fill/Pack,7,2025-05-20 14:34:00,2025-05-20 16:59:00,145,60,20,7.0,F-301
B2025-00140,CHRG-1,CHRG,Charge,1,2025-05-24 19:00:00,2025-05-24 20:44:00,104,0,20,7.0,F-301
B2025-00140,MIX-2,MIX,Mix,2,2025-05-24 21:14:00,2025-05-24 23:06:00,112,30,22,7.0,F-301
B2025-00140,HEAT-3,HEAT,Heat,3,2025-05-24 23:06:00,2025-05-25 01:42:00,156,0,37,7.0,F-301
B2025-00140,HOLD-4,HOLD,Hold,4,2025-05-25 03:12:00,2025-05-25 06:39:00,207,90,37,7.0,F-301
B2025-00140,COOL-5,COOL,Cool,5,2025-05-25 07:09:00,2025-05-25 08:43:00,94,30,5,7.0,F-301
B2025-00140,FLT-6,FLT,Filter,6,2025-05-25 08:43:00,2025-05-25 11:57:00,194,0,20,7.0,F-301
B2025-00140,FILL-7,FILL,Fill/Pack,7,2025-05-25 12:27:00,2025-05-25 16:22:00,235,30,20,7.0,F-301
B2025-00141,CHRG-1,CHRG,Charge,1,2025-05-25 19:00:00,2025-05-25 20:24:00,84,0,20,7.0,C-201
B2025-00141,MIX-2,MIX,Mix,2,2025-05-25 20:24:00,2025-05-25 22:37:00,133,0,22,7.0,C-201
B2025-00141,HEAT-3,HEAT,Heat,3,2025-05-25 23:07:00,2025-05-26 01:02:00,115,30,37,7.0,C-201
B2025-00141,HOLD-4,HOLD,Hold,4,2025-05-26 01:32:00,2025-05-26 05:37:00,245,30,37,7.0,C-201
B2025-00141,COOL-5,COOL,Cool,5,2025-05-26 06:07:00,2025-05-26 07:31:00,84,30,5,7.0,C-201
B2025-00141,FLT-6,FLT,Filter,6,2025-05-26 08:01:00,2025-05-26 09:39:00,98,30,20,7.0,C-201
B2025-00141,FILL-7,FILL,Fill/Pack,7,2025-05-26 09:39:00,2025-05-26 12:48:00,189,0,20,7.0,C-201
B2025-00142,CHRG-1,CHRG,Charge,1,2025-05-16 10:00:00,2025-05-16 11:30:00,90,0,20,7.0,VIAL-2
B2025-00142,MIX-2,MIX,Mix,2,2025-05-16 12:00:00,2025-05-16 15:42:00,222,30,22,7.0,VIAL-2
B2025-00142,HEAT-3,HEAT,Heat,3,2025-05-16 15:42:00,2025-05-16 17:50:00,128,0,37,7.0,VIAL-2
B2025-00142,HOLD-4,HOLD,Hold,4,2025-05-16 17:50:00,2025-05-16 23:09:00,319,0,37,7.0,VIAL-2
B2025-00142,COOL-5,COOL,Cool,5,2025-05-17 00:09:00,2025-05-17 01:47:00,98,60,5,7.0,VIAL-2
B2025-00142,FLT-6,FLT,Filter,6,2025-05-17 02:47:00,2025-05-17 04:26:00,99,60,20,7.0,VIAL-2
B2025-00142,FILL-7,FILL,Fill/Pack,7,2025-05-17 04:26:00,2025-05-17 07:46:00,200,0,20,7.0,VIAL-2
B2025-00143,CHRG-1,CHRG,Charge,1,2025-05-25 10:00:00,2025-05-25 11:29:00,89,0,20,7.0,VIAL-2
B2025-00143,MIX-2,MIX,Mix,2,2025-05-25 11:29:00,2025-05-25 14:18:00,169,0,22,7.0,VIAL-2
B2025-00143,HEAT-3,HEAT,Heat,3,2025-05-25 14:18:00,2025-05-25 16:13:00,115,0,37,7.0,VIAL-2
B2025-00143,HOLD-4,HOLD,Hold,4,2025-05-25 16:43:00,2025-05-25 18:59:00,136,30,37,7.0,VIAL-2
B2025-00143,COOL-5,COOL,Cool,5,2025-05-25 18:59:00,2025-05-25 20:15:00,76,0,5,7.0,VIAL-2
B2025-00143,FLT-6,FLT,Filter,6,2025-05-25 20:15:00,2025-05-25 22:18:00,123,0,20,7.0,VIAL-2
B2025-00143,FILL-7,FILL,Fill/Pack,7,2025-05-25 22:18:00,2025-05-26 01:26:00,188,0,20,7.0,VIAL-2
B2025-00144,CHRG-1,CHRG,Charge,1,2025-05-24 10:00:00,2025-05-24 11:42:00,102,0,20,7.0,VIAL-2
B2025-00144,MIX-2,MIX,Mix,2,2025-05-24 12:12:00,2025-05-24 14:40:00,148,30,22,7.0,VIAL-2
B2025-00144,HEAT-3,HEAT,Heat,3,2025-05-24 14:40:00,2025-05-24 18:04:00,204,0,37,7.0,VIAL-2
B2025-00144,HOLD-4,HOLD,Hold,4,2025-05-24 18:34:00,2025-05-24 21:21:00,167,30,37,7.0,VIAL-2
B2025-00144,COOL-5,COOL,Cool,5,2025-05-24 21:21:00,2025-05-24 23:19:00,118,0,5,7.0,VIAL-2
B2025-00144,FLT-6,FLT,Filter,6,2025-05-24 23:19:00,2025-05-25 02:01:00,162,0,20,7.0,VIAL-2
B2025-00144,FILL-7,FILL,Fill/Pack,7,2025-05-25 02:31:00,2025-05-25 04:58:00,147,30,20,7.0,VIAL-2
B2025-00145,CHRG-1,CHRG,Charge,1,2025-05-24 15:00:00,2025-05-24 15:52:00,52,0,20,7.0,VIAL-1
B2025-00145,MIX-2,MIX,Mix,2,2025-05-24 15:52:00,2025-05-24 18:18:00,146,0,22,7.0,VIAL-1
B2025-00145,HEAT-3,HEAT,Heat,3,2025-05-24 19:18:00,2025-05-24 20:27:00,69,60,37,7.0,VIAL-1
B2025-00145,HOLD-4,HOLD,Hold,4,2025-05-24 20:27:00,2025-05-25 02:08:00,341,0,37,7.0,VIAL-1
B2025-00145,COOL-5,COOL,Cool,5,2025-05-25 02:08:00,2025-05-25 04:32:00,144,0,5,7.0,VIAL-1
B2025-00145,FLT-6,FLT,Filter,6,2025-05-25 04:32:00,2025-05-25 07:03:00,151,0,20,7.0,VIAL-1
B2025-00145,FILL-7,FILL,Fill/Pack,7,2025-05-25 07:03:00,2025-05-25 09:16:00,133,0,20,7.0,VIAL-1
B2025-00146,CHRG-1,CHRG,Charge,1,2025-05-27 06:00:00,2025-05-27 07:19:00,79,0,20,7.0,VIAL-2
B2025-00146,MIX-2,MIX,Mix,2,2025-05-27 07:19:00,2025-05-27 10:21:00,182,0,22,7.0,VIAL-2
B2025-00146,HEAT-3,HEAT,Heat,3,2025-05-27 11:21:00,2025-05-27 13:15:00,114,60,37,7.0,VIAL-2
B2025-00146,HOLD-4,HOLD,Hold,4,2025-05-27 13:15:00,2025-05-27 15:52:00,157,0,37,7.0,VIAL-2
B2025-00146,COOL-5,COOL,Cool,5,2025-05-27 15:52:00,2025-05-27 18:01:00,129,0,5,7.0,VIAL-2
B2025-00146,FLT-6,FLT,Filter,6,2025-05-27 18:31:00,2025-05-27 20:25:00,114,30,20,7.0,VIAL-2
B2025-00146,FILL-7,FILL,Fill/Pack,7,2025-05-27 20:25:00,2025-05-27 22:50:00,145,0,20,7.0,VIAL-2
B2025-00147,CHRG-1,CHRG,Charge,1,2025-05-28 07:00:00,2025-05-28 09:38:00,158,0,20,7.0,VIAL-2
B2025-00147,MIX-2,MIX,Mix,2,2025-05-28 10:08:00,2025-05-28 12:44:00,156,30,22,7.0,VIAL-2
B2025-00147,HEAT-3,HEAT,Heat,3,2025-05-28 12:44:00,2025-05-28 14:42:00,118,0,37,7.0,VIAL-2
B2025-00147,HOLD-4,HOLD,Hold,4,2025-05-28 14:42:00,2025-05-28 17:32:00,170,0,37,7.0,VIAL-2
B2025-00147,COOL-5,COOL,Cool,5,2025-05-28 18:02:00,2025-05-28 19:32:00,90,30,5,7.0,VIAL-2
B2025-00147,FLT-6,FLT,Filter,6,2025-05-28 19:32:00,2025-05-28 21:16:00,104,0,20,7.0,VIAL-2
B2025-00147,FILL-7,FILL,Fill/Pack,7,2025-05-28 22:16:00,2025-05-29 01:10:00,174,60,20,7.0,VIAL-2
B2025-00148,CHRG-1,CHRG,Charge,1,2025-05-28 19:00:00,2025-05-28 20:20:00,80,0,20,7.0,VIAL-2
B2025-00148,MIX-2,MIX,Mix,2,2025-05-28 21:20:00,2025-05-28 23:04:00,104,60,22,7.0,VIAL-2
B2025-00148,HEAT-3,HEAT,Heat,3,2025-05-28 23:04:00,2025-05-29 00:51:00,107,0,37,7.0,VIAL-2
B2025-00148,HOLD-4,HOLD,Hold,4,2025-05-29 00:51:00,2025-05-29 04:44:00,233,0,37,7.0,VIAL-2
B2025-00148,COOL-5,COOL,Cool,5,2025-05-29 05:14:00,2025-05-29 06:50:00,96,30,5,7.0,VIAL-2
B2025-00148,FLT-6,FLT,Filter,6,2025-05-29 07:50:00,2025-05-29 09:58:00,128,60,20,7.0,VIAL-2
B2025-00148,FILL-7,FILL,Fill/Pack,7,2025-05-29 10:28:00,2025-05-29 14:24:00,236,30,20,7.0,VIAL-2
B2025-00149,CHRG-1,CHRG,Charge,1,2025-05-28 04:00:00,2025-05-28 05:45:00,105,0,20,7.0,VIAL-2
B2025-00149,MIX-2,MIX,Mix,2,2025-05-28 05:45:00,2025-05-28 07:22:00,97,0,22,7.0,VIAL-2
B2025-00149,HEAT-3,HEAT,Heat,3,2025-05-28 08:22:00,2025-05-28 10:28:00,126,60,37,7.0,VIAL-2
B2025-00149,HOLD-4,HOLD,Hold,4,2025-05-28 10:28:00,2025-05-28 13:16:00,168,0,37,7.0,VIAL-2
B2025-00149,COOL-5,COOL,Cool,5,2025-05-28 13:16:00,2025-05-28 15:40:00,144,0,5,7.0,VIAL-2
B2025-00149,FLT-6,FLT,Filter,6,2025-05-28 15:40:00,2025-05-28 17:49:00,129,0,20,7.0,VIAL-2
B2025-00149,FILL-7,FILL,Fill/Pack,7,2025-05-28 18:49:00,2025-05-28 21:37:00,168,60,20,7.0,VIAL-2
B2025-00150,CHRG-1,CHRG,Charge,1,2025-05-28 12:00:00,2025-05-28 13:09:00,69,0,20,7.0,VIAL-1
B2025-00150,MIX-2,MIX,Mix,2,2025-05-28 13:09:00,2025-05-28 16:12:00,183,0,22,7.0,VIAL-1
B2025-00150,HEAT-3,HEAT,Heat,3,2025-05-28 16:12:00,2025-05-28 18:31:00,139,0,37,7.0,VIAL-1
B2025-00150,HOLD-4,HOLD,Hold,4,2025-05-28 18:31:00,2025-05-28 23:51:00,320,0,37,7.0,VIAL-1
B2025-00150,COOL-5,COOL,Cool,5,2025-05-29 01:21:00,2025-05-29 02:13:00,52,90,5,7.0,VIAL-1
B2025-00150,FLT-6,FLT,Filter,6,2025-05-29 02:13:00,2025-05-29 04:06:00,113,0,20,7.0,VIAL-1
B2025-00150,FILL-7,FILL,Fill/Pack,7,2025-05-29 04:36:00,2025-05-29 06:45:00,129,30,20,7.0,VIAL-1
B2025-00151,CHRG-1,CHRG,Charge,1,2025-05-30 19:00:00,2025-05-30 21:42:00,162,0,20,7.0,VIAL-1
B2025-00151,MIX-2,MIX,Mix,2,2025-05-30 22:42:00,2025-05-31 02:54:00,252,60,22,7.0,VIAL-1
B2025-00151,HEAT-3,HEAT,Heat,3,2025-05-31 03:54:00,2025-05-31 05:38:00,104,60,37,7.0,VIAL-1
B2025-00151,HOLD-4,HOLD,Hold,4,2025-05-31 05:38:00,2025-05-31 08:21:00,163,0,37,7.0,VIAL-1
B2025-00151,COOL-5,COOL,Cool,5,2025-05-31 08:21:00,2025-05-31 09:50:00,89,0,5,7.0,VIAL-1
B2025-00151,FLT-6,FLT,Filter,6,2025-05-31 10:50:00,2025-05-31 12:31:00,101,60,20,7.0,VIAL-1
B2025-00151,FILL-7,FILL,Fill/Pack,7,2025-05-31 12:31:00,2025-05-31 14:24:00,113,0,20,7.0,VIAL-1
B2025-00152,CHRG-1,CHRG,Charge,1,2025-06-02 19:00:00,2025-06-02 20:32:00,92,0,20,7.0,VIAL-2
B2025-00152,MIX-2,MIX,Mix,2,2025-06-02 21:32:00,2025-06-03 00:49:00,197,60,22,7.0,VIAL-2
B2025-00152,HEAT-3,HEAT,Heat,3,2025-06-03 00:49:00,2025-06-03 02:35:00,106,0,37,7.0,VIAL-2
B2025-00152,HOLD-4,HOLD,Hold,4,2025-06-03 03:35:00,2025-06-03 07:55:00,260,60,37,7.0,VIAL-2
B2025-00152,COOL-5,COOL,Cool,5,2025-06-03 08:55:00,2025-06-03 10:16:00,81,60,5,7.0,VIAL-2
B2025-00152,FLT-6,FLT,Filter,6,2025-06-03 11:16:00,2025-06-03 13:40:00,144,60,20,7.0,VIAL-2
B2025-00152,FILL-7,FILL,Fill/Pack,7,2025-06-03 14:10:00,2025-06-03 16:51:00,161,30,20,7.0,VIAL-2
B2025-00153,CHRG-1,CHRG,Charge,1,2025-05-26 11:00:00,2025-05-26 12:37:00,97,0,20,7.0,C-201
B2025-00153,MIX-2,MIX,Mix,2,2025-05-26 13:37:00,2025-05-26 17:43:00,246,60,22,7.0,C-201
B2025-00153,HEAT-3,HEAT,Heat,3,2025-05-26 18:13:00,2025-05-26 19:30:00,77,30,37,7.0,C-201
B2025-00153,HOLD-4,HOLD,Hold,4,2025-05-26 19:30:00,2025-05-26 22:36:00,186,0,37,7.0,C-201
B2025-00153,COOL-5,COOL,Cool,5,2025-05-27 00:06:00,2025-05-27 01:55:00,109,90,5,7.0,C-201
B2025-00153,FLT-6,FLT,Filter,6,2025-05-27 02:55:00,2025-05-27 04:31:00,96,60,20,7.0,C-201
B2025-00153,FILL-7,FILL,Fill/Pack,7,2025-05-27 05:31:00,2025-05-27 08:44:00,193,60,20,7.0,C-201
B2025-00154,CHRG-1,CHRG,Charge,1,2025-05-26 13:00:00,2025-05-26 14:21:00,81,0,20,7.0,C-201
B2025-00154,MIX-2,MIX,Mix,2,2025-05-26 15:21:00,2025-05-26 18:44:00,203,60,22,7.0,C-201
B2025-00154,HEAT-3,HEAT,Heat,3,2025-05-26 19:14:00,2025-05-26 22:21:00,187,30,37,7.0,C-201
B2025-00154,HOLD-4,HOLD,Hold,4,2025-05-26 22:21:00,2025-05-27 04:01:00,340,0,37,7.0,C-201
B2025-00154,COOL-5,COOL,Cool,5,2025-05-27 05:01:00,2025-05-27 06:25:00,84,60,5,7.0,C-201
B2025-00154,FLT-6,FLT,Filter,6,2025-05-27 07:55:00,2025-05-27 09:50:00,115,90,20,7.0,C-201
B2025-00154,FILL-7,FILL,Fill/Pack,7,2025-05-27 11:20:00,2025-05-27 15:23:00,243,90,20,7.0,C-201
B2025-00155,CHRG-1,CHRG,Charge,1,2025-05-28 15:00:00,2025-05-28 17:41:00,161,0,20,7.0,F-301
B2025-00155,MIX-2,MIX,Mix,2,2025-05-28 17:41:00,2025-05-28 20:28:00,167,0,22,7.0,F-301
B2025-00155,HEAT-3,HEAT,Heat,3,2025-05-28 21:58:00,2025-05-29 00:37:00,159,90,37,7.0,F-301
B2025-00155,HOLD-4,HOLD,Hold,4,2025-05-29 00:37:00,2025-05-29 06:10:00,333,0,37,7.0,F-301
B2025-00155,COOL-5,COOL,Cool,5,2025-05-29 06:10:00,2025-05-29 07:29:00,79,0,5,7.0,F-301
B2025-00155,FLT-6,FLT,Filter,6,2025-05-29 08:29:00,2025-05-29 10:04:00,95,60,20,7.0,F-301
B2025-00155,FILL-7,FILL,Fill/Pack,7,2025-05-29 11:34:00,2025-05-29 15:47:00,253,90,20,7.0,F-301
B2025-00156,CHRG-1,CHRG,Charge,1,2025-05-28 21:00:00,2025-05-28 22:56:00,116,0,20,7.0,C-201
B2025-00156,MIX-2,MIX,Mix,2,2025-05-28 23:26:00,2025-05-29 02:56:00,210,30,22,7.0,C-201
B2025-00156,HEAT-3,HEAT,Heat,3,2025-05-29 02:56:00,2025-05-29 05:24:00,148,0,37,7.0,C-201
B2025-00156,HOLD-4,HOLD,Hold,4,2025-05-29 05:54:00,2025-05-29 10:26:00,272,30,37,7.0,C-201
B2025-00156,COOL-5,COOL,Cool,5,2025-05-29 10:26:00,2025-05-29 11:41:00,75,0,5,7.0,C-201
B2025-00156,FLT-6,FLT,Filter,6,2025-05-29 12:11:00,2025-05-29 14:38:00,147,30,20,7.0,C-201
B2025-00156,FILL-7,FILL,Fill/Pack,7,2025-05-29 16:08:00,2025-05-29 20:24:00,256,90,20,7.0,C-201
B2025-00157,CHRG-1,CHRG,Charge,1,2025-05-30 09:00:00,2025-05-30 10:10:00,70,0,20,7.0,F-301
B2025-00157,MIX-2,MIX,Mix,2,2025-05-30 11:40:00,2025-05-30 14:38:00,178,90,22,7.0,F-301
B2025-00157,HEAT-3,HEAT,Heat,3,2025-05-30 16:08:00,2025-05-30 17:21:00,73,90,37,7.0,F-301
