sample_id,batch_id,material_id,test_name,analyte,result_value,unit,spec_low,spec_high,result_status,sampled_ts,received_ts,approved_ts,analyst_id,tat_days
S-B2025-00119-Bioburden,B2025-00119,FG-MAB1-FILL,Bioburden,CFU/mL,1.3503,CFU/mL,0.0,10.0,PASS,2025-04-12 17:07:00,2025-04-12 18:07:00,2025-04-14 04:02:06.949926,AN011,1.4549415500694445
S-B2025-00120-Assay,B2025-00120,FG-MAB1-FILL,Assay,API,99.9141,%,95.0,105.0,PASS,2025-04-17 23:18:00,2025-04-18 03:18:00,2025-04-19 07:34:40.041420,AN004,1.3449078868055555
S-B2025-00120-Impurity A,B2025-00120,FG-MAB1-FILL,Impurity A,Imp A,0.1431,%,0.0,0.5,PASS,2025-04-17 23:18:00,2025-04-18 03:18:00,2025-04-19 07:34:40.041420,AN006,1.3449078868055555
S-B2025-00120-pH,B2025-00120,FG-MAB1-FILL,pH,pH,6.9954,,6.8,7.4,PASS,2025-04-17 23:18:00,2025-04-18 03:18:00,2025-04-19 07:34:40.041420,AN019,1.3449078868055555
S-B2025-00120-Endotoxin,B2025-00120,FG-MAB1-FILL,Endotoxin,EU/mL,0.0518,EU/mL,0.0,0.25,PASS,2025-04-17 23:18:00,2025-04-18 03:18:00,2025-04-19 07:34:40.041420,AN004,1.3449078868055555
S-B2025-00120-Bioburden,B2025-00120,FG-MAB1-FILL,Bioburden,CFU/mL,0.6332,CFU/mL,0.0,10.0,PASS,2025-04-17 23:18:00,2025-04-18 03:18:00,2025-04-19 07:34:40.041420,AN010,1.3449078868055555
S-B2025-00121-Assay,B2025-00121,FG-SMALLM,Assay,API,98.8285,%,95.0,105.0,PASS,2025-04-22 09:53:00,2025-04-22 13:53:00,2025-04-23 17:50:21.023582,AN008,1.3314933284953703
S-B2025-00121-Impurity A,B2025-00121,FG-SMALLM,Impurity A,Imp A,0.0139,%,0.0,0.5,PASS,2025-04-22 09:53:00,2025-04-22 13:53:00,2025-04-23 17:50:21.023582,AN013,1.3314933284953703
S-B2025-00121-pH,B2025-00121,FG-SMALLM,pH,pH,7.2368,,6.8,7.4,PASS,2025-04-22 09:53:00,2025-04-22 13:53:00,2025-04-23 17:50:21.023582,AN019,1.3314933284953703
S-B2025-00121-Endotoxin,B2025-00121,FG-SMALLM,Endotoxin,EU/mL,0.0468,EU/mL,0.0,0.25,PASS,2025-04-22 09:53:00,2025-04-22 13:53:00,2025-04-23 17:50:21.023582,AN019,1.3314933284953703
S-B2025-00121-Bioburden,B2025-00121,FG-SMALLM,Bioburden,CFU/mL,0.4895,CFU/mL,0.0,10.0,PASS,2025-04-22 09:53:00,2025-04-22 13:53:00,2025-04-23 17:50:21.023582,AN008,1.3314933284953703
S-B2025-00122-Assay,B2025-00122,FG-SMALLM,Assay,API,100.4038,%,95.0,105.0,PASS,2025-04-23 11:25:00,2025-04-23 17:25:00,2025-04-25 02:46:25.169376,AN019,1.6398746455555555
S-B2025-00122-Impurity A,B2025-00122,FG-SMALLM,Impurity A,Imp A,0.0198,%,0.0,0.5,PASS,2025-04-23 11:25:00,2025-04-23 17:25:00,2025-04-25 02:46:25.169376,AN020,1.6398746455555555
S-B2025-00122-pH,B2025-00122,FG-SMALLM,pH,pH,6.9194,,6.8,7.4,PASS,2025-04-23 11:25:00,2025-04-23 17:25:00,2025-04-25 02:46:25.169376,AN015,1.6398746455555555
S-B2025-00122-Endotoxin,B2025-00122,FG-SMALLM,Endotoxin,EU/mL,0.0199,EU/mL,0.0,0.25,PASS,2025-04-23 11:25:00,2025-04-23 17:25:00,2025-04-25 02:46:25.169376,AN003,1.6398746455555555
S-B2025-00122-Bioburden,B2025-00122,FG-SMALLM,Bioburden,CFU/mL,0.9503,CFU/mL,0.0,10.0,PASS,2025-04-23 11:25:00,2025-04-23 17:25:00,2025-04-25 02:46:25.169376,AN020,1.6398746455555555
S-B2025-00123-Assay,B2025-00123,FG-SMALLM,Assay,API,99.4156,%,95.0,105.0,PASS,2025-04-23 14:09:00,2025-04-23 17:09:00,2025-04-25 03:52:53.181340,AN003,1.5721433025462963
S-B2025-00123-Impurity A,B2025-00123,FG-SMALLM,Impurity A,Imp A,0.3798,%,0.0,0.5,PASS,2025-04-23 14:09:00,2025-04-23 17:09:00,2025-04-25 03:52:53.181340,AN019,1.5721433025462963
S-B2025-00123-pH,B2025-00123,FG-SMALLM,pH,pH,7.2705,,6.8,7.4,PASS,2025-04-23 14:09:00,2025-04-23 17:09:00,2025-04-25 03:52:53.181340,AN001,1.5721433025462963
S-B2025-00123-Endotoxin,B2025-00123,FG-SMALLM,Endotoxin,EU/mL,0.0454,EU/mL,0.0,0.25,PASS,2025-04-23 14:09:00,2025-04-23 17:09:00,2025-04-25 03:52:53.181340,AN015,1.5721433025462963
S-B2025-00123-Bioburden,B2025-00123,FG-SMALLM,Bioburden,CFU/mL,3.55,CFU/mL,0.0,10.0,PASS,2025-04-23 14:09:00,2025-04-23 17:09:00,2025-04-25 03:52:53.181340,AN019,1.5721433025462963
S-B2025-00124-Assay,B2025-00124,FG-MAB1,Assay,API,99.0051,%,95.0,105.0,PASS,2025-04-16 16:44:00,2025-04-16 18:44:00,2025-04-18 08:18:55.175103,AN010,1.6492497118402776
S-B2025-00124-Impurity A,B2025-00124,FG-MAB1,Impurity A,Imp A,0.0081,%,0.0,0.5,PASS,2025-04-16 16:44:00,2025-04-16 18:44:00,2025-04-18 08:18:55.175103,AN010,1.6492497118402776
S-B2025-00124-pH,B2025-00124,FG-MAB1,pH,pH,6.8063,,6.8,7.4,PASS,2025-04-16 16:44:00,2025-04-16 18:44:00,2025-04-18 08:18:55.175103,AN012,1.6492497118402776
S-B2025-00124-Endotoxin,B2025-00124,FG-MAB1,Endotoxin,EU/mL,0.0104,EU/mL,0.0,0.25,PASS,2025-04-16 16:44:00,2025-04-16 18:44:00,2025-04-18 08:18:55.175103,AN020,1.6492497118402776
S-B2025-00124-Bioburden,B2025-00124,FG-MAB1,Bioburden,CFU/mL,1.0835,CFU/mL,0.0,10.0,PASS,2025-04-16 16:44:00,2025-04-16 18:44:00,2025-04-18 08:18:55.175103,AN005,1.6492497118402776
S-B2025-00125-Assay,B2025-00125,FG-MAB1,Assay,API,99.6068,%,95.0,105.0,PASS,2025-04-17 02:36:00,2025-04-17 03:36:00,2025-04-18 13:42:40.204486,AN002,1.4629653296990741
S-B2025-00125-Impurity A,B2025-00125,FG-MAB1,Impurity A,Imp A,0.5883,%,0.0,0.5,OOT,2025-04-17 02:36:00,2025-04-17 03:36:00,2025-04-18 13:42:40.204486,AN012,1.4629653296990741
S-B2025-00125-pH,B2025-00125,FG-MAB1,pH,pH,7.2206,,6.8,7.4,PASS,2025-04-17 02:36:00,2025-04-17 03:36:00,2025-04-18 13:42:40.204486,AN001,1.4629653296990741
S-B2025-00125-Endotoxin,B2025-00125,FG-MAB1,Endotoxin,EU/mL,0.0157,EU/mL,0.0,0.25,PASS,2025-04-17 02:36:00,2025-04-17 03:36:00,2025-04-18 13:42:40.204486,AN013,1.4629653296990741
S-B2025-00125-Bioburden,B2025-00125,FG-MAB1,Bioburden,CFU/mL,0.4361,CFU/mL,0.0,10.0,PASS,2025-04-17 02:36:00,2025-04-17 03:36:00,2025-04-18 13:42:40.204486,AN013,1.4629653296990741
S-B2025-00126-Assay,B2025-00126,FG-MAB1,Assay,API,101.7302,%,95.0,105.0,PASS,2025-04-22 00:43:00,2025-04-22 04:43:00,2025-04-23 15:49:29.065331,AN016,1.629503070960648
S-B2025-00126-Impurity A,B2025-00126,FG-MAB1,Impurity A,Imp A,0.0106,%,0.0,0.5,PASS,2025-04-22 00:43:00,2025-04-22 04:43:00,2025-04-23 15:49:29.065331,AN012,1.629503070960648
S-B2025-00126-pH,B2025-00126,FG-MAB1,pH,pH,7.0764,,6.8,7.4,PASS,2025-04-22 00:43:00,2025-04-22 04:43:00,2025-04-23 15:49:29.065331,AN005,1.629503070960648
S-B2025-00126-Endotoxin,B2025-00126,FG-MAB1,Endotoxin,EU/mL,0.0473,EU/mL,0.0,0.25,PASS,2025-04-22 00:43:00,2025-04-22 04:43:00,2025-04-23 15:49:29.065331,AN001,1.629503070960648
S-B2025-00126-Bioburden,B2025-00126,FG-MAB1,Bioburden,CFU/mL,0.0487,CFU/mL,0.0,10.0,PASS,2025-04-22 00:43:00,2025-04-22 04:43:00,2025-04-23 15:49:29.065331,AN014,1.629503070960648
S-B2025-00127-Assay,B2025-00127,FG-VA02,Assay,API,100.7916,%,95.0,105.0,PASS,2025-04-26 23:53:00,2025-04-27 00:53:00,2025-04-28 17:11:37.927532,AN015,1.7212723093981481
S-B2025-00127-Impurity A,B2025-00127,FG-VA02,Impurity A,Imp A,0.1324,%,0.0,0.5,PASS,2025-04-26 23:53:00,2025-04-27 00:53:00,2025-04-28 17:11:37.927532,AN014,1.7212723093981481
S-B2025-00127-pH,B2025-00127,FG-VA02,pH,pH,7.0773,,6.8,7.4,PASS,2025-04-26 23:53:00,2025-04-27 00:53:00,2025-04-28 17:11:37.927532,AN014,1.7212723093981481
S-B2025-00127-Endotoxin,B2025-00127,FG-VA02,Endotoxin,EU/mL,0.0192,EU/mL,0.0,0.25,PASS,2025-04-26 23:53:00,2025-04-27 00:53:00,2025-04-28 17:11:37.927532,AN012,1.7212723093981481
S-B2025-00127-Bioburden,B2025-00127,FG-VA02,Bioburden,CFU/mL,1.0603,CFU/mL,0.0,10.0,PASS,2025-04-26 23:53:00,2025-04-27 00:53:00,2025-04-28 17:11:37.927532,AN001,1.7212723093981481
S-B2025-00128-Assay,B2025-00128,FG-VA02,Assay,API,100.4525,%,95.0,105.0,PASS,2025-05-02 06:01:00,2025-05-02 12:01:00,2025-05-03 15:23:27.316701,AN014,1.3905939432986112
S-B2025-00128-Impurity A,B2025-00128,FG-VA02,Impurity A,Imp A,0.106,%,0.0,0.5,PASS,2025-05-02 06:01:00,2025-05-02 12:01:00,2025-05-03 15:23:27.316701,AN002,1.3905939432986112
S-B2025-00128-pH,B2025-00128,FG-VA02,pH,pH,7.4266,,6.8,7.4,PASS,2025-05-02 06:01:00,2025-05-02 12:01:00,2025-05-03 15:23:27.316701,AN012,1.3905939432986112
S-B2025-00128-Endotoxin,B2025-00128,FG-VA02,Endotoxin,EU/mL,0.0796,EU/mL,0.0,0.25,PASS,2025-05-02 06:01:00,2025-05-02 12:01:00,2025-05-03 15:23:27.316701,AN003,1.3905939432986112
S-B2025-00128-Bioburden,B2025-00128,FG-VA02,Bioburden,CFU/mL,1.913,CFU/mL,0.0,10.0,PASS,2025-05-02 06:01:00,2025-05-02 12:01:00,2025-05-03 15:23:27.316701,AN009,1.3905939432986112
S-B2025-00129-Assay,B2025-00129,FG-MAB1,Assay,API,99.2451,%,95.0,105.0,PASS,2025-05-02 06:42:00,2025-05-02 11:42:00,2025-05-03 21:41:43.861384,AN003,1.624813210462963
S-B2025-00129-Impurity A,B2025-00129,FG-MAB1,Impurity A,Imp A,0.0575,%,0.0,0.5,PASS,2025-05-02 06:42:00,2025-05-02 11:42:00,2025-05-03 21:41:43.861384,AN003,1.624813210462963
S-B2025-00129-pH,B2025-00129,FG-MAB1,pH,pH,6.9781,,6.8,7.4,PASS,2025-05-02 06:42:00,2025-05-02 11:42:00,2025-05-03 21:41:43.861384,AN019,1.624813210462963
S-B2025-00129-Endotoxin,B2025-00129,FG-MAB1,Endotoxin,EU/mL,0.0537,EU/mL,0.0,0.25,PASS,2025-05-02 06:42:00,2025-05-02 11:42:00,2025-05-03 21:41:43.861384,AN011,1.624813210462963
S-B2025-00129-Bioburden,B2025-00129,FG-MAB1,Bioburden,CFU/mL,1.5076,CFU/mL,0.0,10.0,PASS,2025-05-02 06:42:00,2025-05-02 11:42:00,2025-05-03 21:41:43.861384,AN015,1.624813210462963
S-B2025-00130-Assay,B2025-00130,FG-MAB1,Assay,API,100.711,%,95.0,105.0,PASS,2025-05-06 05:41:00,2025-05-06 10:41:00,2025-05-07 22:42:54.478748,AN010,1.7096583188425925
S-B2025-00130-Impurity A,B2025-00130,FG-MAB1,Impurity A,Imp A,0.0368,%,0.0,0.5,PASS,2025-05-06 05:41:00,2025-05-06 10:41:00,2025-05-07 22:42:54.478748,AN020,1.7096583188425925
S-B2025-00130-pH,B2025-00130,FG-MAB1,pH,pH,7.2363,,6.8,7.4,PASS,2025-05-06 05:41:00,2025-05-06 10:41:00,2025-05-07 22:42:54.478748,AN019,1.7096583188425925
S-B2025-00130-Endotoxin,B2025-00130,FG-MAB1,Endotoxin,EU/mL,0.0417,EU/mL,0.0,0.25,PASS,2025-05-06 05:41:00,2025-05-06 10:41:00,2025-05-07 22:42:54.478748,AN019,1.7096583188425925
S-B2025-00130-Bioburden,B2025-00130,FG-MAB1,Bioburden,CFU/mL,2.1736,CFU/mL,0.0,10.0,PASS,2025-05-06 05:41:00,2025-05-06 10:41:00,2025-05-07 22:42:54.478748,AN010,1.7096583188425925
S-B2025-00131-Assay,B2025-00131,FG-MAB1,Assay,API,101.0538,%,95.0,105.0,PASS,2025-05-06 19:43:00,2025-05-06 22:43:00,2025-05-08 05:19:16.867745,AN003,1.4001952285300925
S-B2025-00131-Impurity A,B2025-00131,FG-MAB1,Impurity A,Imp A,0.0261,%,0.0,0.5,PASS,2025-05-06 19:43:00,2025-05-06 22:43:00,2025-05-08 05:19:16.867745,AN005,1.4001952285300925
S-B2025-00131-pH,B2025-00131,FG-MAB1,pH,pH,6.9431,,6.8,7.4,PASS,2025-05-06 19:43:00,2025-05-06 22:43:00,2025-05-08 05:19:16.867745,AN009,1.4001952285300925
S-B2025-00131-Endotoxin,B2025-00131,FG-MAB1,Endotoxin,EU/mL,0.338,EU/mL,0.0,0.25,OOT,2025-05-06 19:43:00,2025-05-06 22:43:00,2025-05-08 05:19:16.867745,AN006,1.4001952285300925
S-B2025-00131-Bioburden,B2025-00131,FG-MAB1,Bioburden,CFU/mL,5.1423,CFU/mL,0.0,10.0,PASS,2025-05-06 19:43:00,2025-05-06 22:43:00,2025-05-08 05:19:16.867745,AN015,1.4001952285300925
S-B2025-00132-Assay,B2025-00132,FG-SMALLM,Assay,API,99.7951,%,95.0,105.0,PASS,2025-05-09 05:55:00,2025-05-09 07:55:00,2025-05-11 02:08:25.604068,AN016,1.8426574544907406
S-B2025-00132-Impurity A,B2025-00132,FG-SMALLM,Impurity A,Imp A,0.1248,%,0.0,0.5,PASS,2025-05-09 05:55:00,2025-05-09 07:55:00,2025-05-11 02:08:25.604068,AN002,1.8426574544907406
S-B2025-00132-pH,B2025-00132,FG-SMALLM,pH,pH,7.0368,,6.8,7.4,PASS,2025-05-09 05:55:00,2025-05-09 07:55:00,2025-05-11 02:08:25.604068,AN005,1.8426574544907406
S-B2025-00132-Endotoxin,B2025-00132,FG-SMALLM,Endotoxin,EU/mL,0.0647,EU/mL,0.0,0.25,PASS,2025-05-09 05:55:00,2025-05-09 07:55:00,2025-05-11 02:08:25.604068,AN016,1.8426574544907406
S-B2025-00132-Bioburden,B2025-00132,FG-SMALLM,Bioburden,CFU/mL,1.7191,CFU/mL,0.0,10.0,PASS,2025-05-09 05:55:00,2025-05-09 07:55:00,2025-05-11 02:08:25.604068,AN013,1.8426574544907406
S-B2025-00133-Assay,B2025-00133,FG-SMALLM,Assay,API,99.3694,%,95.0,105.0,PASS,2025-05-11 21:21:00,2025-05-12 03:21:00,2025-05-12 18:30:54.808266,AN007,0.8818843549305555
S-B2025-00133-Impurity A,B2025-00133,FG-SMALLM,Impurity A,Imp A,0.0645,%,0.0,0.5,PASS,2025-05-11 21:21:00,2025-05-12 03:21:00,2025-05-12 18:30:54.808266,AN002,0.8818843549305555
S-B2025-00133-pH,B2025-00133,FG-SMALLM,pH,pH,7.0377,,6.8,7.4,PASS,2025-05-11 21:21:00,2025-05-12 03:21:00,2025-05-12 18:30:54.808266,AN004,0.8818843549305555
S-B2025-00133-Endotoxin,B2025-00133,FG-SMALLM,Endotoxin,EU/mL,0.0358,EU/mL,0.0,0.25,PASS,2025-05-11 21:21:00,2025-05-12 03:21:00,2025-05-12 18:30:54.808266,AN016,0.8818843549305555
S-B2025-00133-Bioburden,B2025-00133,FG-SMALLM,Bioburden,CFU/mL,2.3608,CFU/mL,0.0,10.0,PASS,2025-05-11 21:21:00,2025-05-12 03:21:00,2025-05-12 18:30:54.808266,AN018,0.8818843549305555
S-B2025-00134-Assay,B2025-00134,FG-SMALLM,Assay,API,102.3991,%,95.0,105.0,PASS,2025-05-12 20:20:00,2025-05-13 00:20:00,2025-05-14 11:13:48.155951,AN009,1.6206962494328703
S-B2025-00134-Impurity A,B2025-00134,FG-SMALLM,Impurity A,Imp A,0.0378,%,0.0,0.5,PASS,2025-05-12 20:20:00,2025-05-13 00:20:00,2025-05-14 11:13:48.155951,AN001,1.6206962494328703
S-B2025-00134-pH,B2025-00134,FG-SMALLM,pH,pH,7.0277,,6.8,7.4,PASS,2025-05-12 20:20:00,2025-05-13 00:20:00,2025-05-14 11:13:48.155951,AN013,1.6206962494328703
S-B2025-00134-Endotoxin,B2025-00134,FG-SMALLM,Endotoxin,EU/mL,0.0754,EU/mL,0.0,0.25,PASS,2025-05-12 20:20:00,2025-05-13 00:20:00,2025-05-14 11:13:48.155951,AN002,1.6206962494328703
S-B2025-00134-Bioburden,B2025-00134,FG-SMALLM,Bioburden,CFU/mL,3.1716,CFU/mL,0.0,10.0,PASS,2025-05-12 20:20:00,2025-05-13 00:20:00,2025-05-14 11:13:48.155951,AN012,1.6206962494328703
S-B2025-00135-Assay,B2025-00135,FG-SMALLM,Assay,API,98.9669,%,95.0,105.0,PASS,2025-05-12 21:32:00,2025-05-13 02:32:00,2025-05-14 13:17:54.042200,AN011,1.6568754884259258
S-B2025-00135-Impurity A,B2025-00135,FG-SMALLM,Impurity A,Imp A,0.0177,%,0.0,0.5,PASS,2025-05-12 21:32:00,2025-05-13 02:32:00,2025-05-14 13:17:54.042200,AN009,1.6568754884259258
S-B2025-00135-pH,B2025-00135,FG-SMALLM,pH,pH,7.0982,,6.8,7.4,PASS,2025-05-12 21:32:00,2025-05-13 02:32:00,2025-05-14 13:17:54.042200,AN008,1.6568754884259258
S-B2025-00135-Endotoxin,B2025-00135,FG-SMALLM,Endotoxin,EU/mL,0.0729,EU/mL,0.0,0.25,PASS,2025-05-12 21:32:00,2025-05-13 02:32:00,2025-05-14 13:17:54.042200,AN007,1.6568754884259258
S-B2025-00135-Bioburden,B2025-00135,FG-SMALLM,Bioburden,CFU/mL,1.7787,CFU/mL,0.0,10.0,PASS,2025-05-12 21:32:00,2025-05-13 02:32:00,2025-05-14 13:17:54.042200,AN006,1.6568754884259258
S-B2025-00136-Assay,B2025-00136,FG-SMALLM,Assay,API,106.0936,%,95.0,105.0,OOS,2025-05-07 15:00:00,2025-05-07 20:00:00,2025-05-09 14:36:35.983373,AN003,1.9837498075578703
S-B2025-00136-Impurity A,B2025-00136,FG-SMALLM,Impurity A,Imp A,0.5053,%,0.0,0.5,OOT,2025-05-07 15:00:00,2025-05-07 20:00:00,2025-05-09 14:36:35.983373,AN004,1.9837498075578703
S-B2025-00136-pH,B2025-00136,FG-SMALLM,pH,pH,6.7071,,6.8,7.4,PASS,2025-05-07 15:00:00,2025-05-07 20:00:00,2025-05-09 14:36:35.983373,AN010,1.9837498075578703
S-B2025-00136-Endotoxin,B2025-00136,FG-SMALLM,Endotoxin,EU/mL,0.056,EU/mL,0.0,0.25,PASS,2025-05-07 15:00:00,2025-05-07 20:00:00,2025-05-09 14:36:35.983373,AN020,1.9837498075578703
S-B2025-00136-Bioburden,B2025-00136,FG-SMALLM,Bioburden,CFU/mL,3.3684,CFU/mL,0.0,10.0,PASS,2025-05-07 15:00:00,2025-05-07 20:00:00,2025-05-09 14:36:35.983373,AN007,1.9837498075578703
S-B2025-00137-Assay,B2025-00137,FG-SMALLM,Assay,API,100.0493,%,95.0,105.0,PASS,2025-05-11 17:10:00,2025-05-11 23:10:00,2025-05-13 19:27:21.329121,AN020,2.0953857537152776
S-B2025-00137-Impurity A,B2025-00137,FG-SMALLM,Impurity A,Imp A,0.1135,%,0.0,0.5,PASS,2025-05-11 17:10:00,2025-05-11 23:10:00,2025-05-13 19:27:21.329121,AN019,2.0953857537152776
S-B2025-00137-pH,B2025-00137,FG-SMALLM,pH,pH,7.0825,,6.8,7.4,PASS,2025-05-11 17:10:00,2025-05-11 23:10:00,2025-05-13 19:27:21.329121,AN004,2.0953857537152776
S-B2025-00137-Endotoxin,B2025-00137,FG-SMALLM,Endotoxin,EU/mL,0.0734,EU/mL,0.0,0.25,PASS,2025-05-11 17:10:00,2025-05-11 23:10:00,2025-05-13 19:27:21.329121,AN015,2.0953857537152776
S-B2025-00137-Bioburden,B2025-00137,FG-SMALLM,Bioburden,CFU/mL,1.4172,CFU/mL,0.0,10.0,PASS,2025-05-11 17:10:00,2025-05-11 23:10:00,2025-05-13 19:27:21.329121,AN015,2.0953857537152776
S-B2025-00138-Assay,B2025-00138,FG-MAB1,Assay,API,99.8358,%,95.0,105.0,PASS,2025-05-14 15:09:00,2025-05-14 19:09:00,2025-05-15 19:51:35.855851,AN011,1.1962483316087964
S-B2025-00138-Impurity A,B2025-00138,FG-MAB1,Impurity A,Imp A,0.0674,%,0.0,0.5,PASS,2025-05-14 15:09:00,2025-05-14 19:09:00,2025-05-15 19:51:35.855851,AN009,1.1962483316087964
S-B2025-00138-pH,B2025-00138,FG-MAB1,pH,pH,7.2812,,6.8,7.4,PASS,2025-05-14 15:09:00,2025-05-14 19:09:00,2025-05-15 19:51:35.855851,AN011,1.1962483316087964
S-B2025-00138-Endotoxin,B2025-00138,FG-MAB1,Endotoxin,EU/mL,0.1041,EU/mL,0.0,0.25,PASS,2025-05-14 15:09:00,2025-05-14 19:09:00,2025-05-15 19:51:35.855851,AN009,1.1962483316087964
S-B2025-00138-Bioburden,B2025-00138,FG-MAB1,Bioburden,CFU/mL,2.0236,CFU/mL,0.0,10.0,PASS,2025-05-14 15:09:00,2025-05-14 19:09:00,2025-05-15 19:51:35.855851,AN007,1.1962483316087964
S-B2025-00139-Assay,B2025-00139,FG-MAB1,Assay,API,100.8824,%,95.0,105.0,PASS,2025-05-20 09:59:00,2025-05-20 11:59:00,2025-05-22 04:55:59.304137,AN018,1.7895752793634259
S-B2025-00139-Impurity A,B2025-00139,FG-MAB1,Impurity A,Imp A,0.0855,%,0.0,0.5,PASS,2025-05-20 09:59:00,2025-05-20 11:59:00,2025-05-22 04:55:59.304137,AN004,1.7895752793634259
S-B2025-00139-pH,B2025-00139,FG-MAB1,pH,pH,7.1434,,6.8,7.4,PASS,2025-05-20 09:59:00,2025-05-20 11:59:00,2025-05-22 04:55:59.304137,AN004,1.7895752793634259
S-B2025-00139-Endotoxin,B2025-00139,FG-MAB1,Endotoxin,EU/mL,0.0629,EU/mL,0.0,0.25,PASS,2025-05-20 09:59:00,2025-05-20 11:59:00,2025-05-22 04:55:59.304137,AN009,1.7895752793634259
S-B2025-00139-Bioburden,B2025-00139,FG-MAB1,Bioburden,CFU/mL,0.7915,CFU/mL,0.0,10.0,PASS,2025-05-20 09:59:00,2025-05-20 11:59:00,2025-05-22 04:55:59.304137,AN016,1.7895752793634259
S-B2025-00140-Assay,B2025-00140,FG-MAB1,Assay,API,99.0586,%,95.0,105.0,PASS,2025-05-25 13:22:00,2025-05-25 19:22:00,2025-05-27 01:04:19.968281,AN013,1.4877311143634258
S-B2025-00140-Impurity A,B2025-00140,FG-MAB1,Impurity A,Imp A,0.1531,%,0.0,0.5,PASS,2025-05-25 13:22:00,2025-05-25 19:22:00,2025-05-27 01:04:19.968281,AN013,1.4877311143634258
S-B2025-00140-pH,B2025-00140,FG-MAB1,pH,pH,7.0622,,6.8,7.4,PASS,2025-05-25 13:22:00,2025-05-25 19:22:00,2025-05-27 01:04:19.968281,AN016,1.4877311143634258
S-B2025-00140-Endotoxin,B2025-00140,FG-MAB1,Endotoxin,EU/mL,0.004,EU/mL,0.0,0.25,PASS,2025-05-25 13:22:00,2025-05-25 19:22:00,2025-05-27 01:04:19.968281,AN003,1.4877311143634258
S-B2025-00140-Bioburden,B2025-00140,FG-MAB1,Bioburden,CFU/mL,11.9165,CFU/mL,0.0,10.0,OOS,2025-05-25 13:22:00,2025-05-25 19:22:00,2025-05-27 01:04:19.968281,AN016,1.4877311143634258
S-B2025-00141-Assay,B2025-00141,FG-MAB1,Assay,API,101.4687,%,95.0,105.0,PASS,2025-05-26 10:48:00,2025-05-26 15:48:00,2025-05-27 22:19:04.784231,AN011,1.4799164841550925
S-B2025-00141-Impurity A,B2025-00141,FG-MAB1,Impurity A,Imp A,0.2206,%,0.0,0.5,PASS,2025-05-26 10:48:00,2025-05-26 15:48:00,2025-05-27 22:19:04.784231,AN003,1.4799164841550925
S-B2025-00141-pH,B2025-00141,FG-MAB1,pH,pH,6.9998,,6.8,7.4,PASS,2025-05-26 10:48:00,2025-05-26 15:48:00,2025-05-27 22:19:04.784231,AN011,1.4799164841550925
S-B2025-00141-Endotoxin,B2025-00141,FG-MAB1,Endotoxin,EU/mL,0.0061,EU/mL,0.0,0.25,PASS,2025-05-26 10:48:00,2025-05-26 15:48:00,2025-05-27 22:19:04.784231,AN010,1.4799164841550925
S-B2025-00141-Bioburden,B2025-00141,FG-MAB1,Bioburden,CFU/mL,1.0384,CFU/mL,0.0,10.0,PASS,2025-05-26 10:48:00,2025-05-26 15:48:00,2025-05-27 22:19:04.784231,AN002,1.4799164841550925
S-B2025-00142-Assay,B2025-00142,FG-MAB1-FILL,Assay,API,99.5401,%,95.0,105.0,PASS,2025-05-17 00:46:00,2025-05-17 06:46:00,2025-05-18 07:38:58.665479,AN004,1.2867901097106482
S-B2025-00142-Impurity A,B2025-00142,FG-MAB1-FILL,Impurity A,Imp A,0.0236,%,0.0,0.5,PASS,2025-05-17 00:46:00,2025-05-17 06:46:00,2025-05-18 07:38:58.665479,AN003,1.2867901097106482
S-B2025-00142-pH,B2025-00142,FG-MAB1-FILL,pH,pH,7.0033,,6.8,7.4,PASS,2025-05-17 00:46:00,2025-05-17 06:46:00,2025-05-18 07:38:58.665479,AN007,1.2867901097106482
S-B2025-00142-Endotoxin,B2025-00142,FG-MAB1-FILL,Endotoxin,EU/mL,0.1059,EU/mL,0.0,0.25,PASS,2025-05-17 00:46:00,2025-05-17 06:46:00,2025-05-18 07:38:58.665479,AN019,1.2867901097106482
S-B2025-00142-Bioburden,B2025-00142,FG-MAB1-FILL,Bioburden,CFU/mL,3.6019,CFU/mL,0.0,10.0,PASS,2025-05-17 00:46:00,2025-05-17 06:46:00,2025-05-18 07:38:58.665479,AN018,1.2867901097106482
S-B2025-00143-Assay,B2025-00143,FG-MAB1-FILL,Assay,API,99.99,%,95.0,105.0,PASS,2025-05-25 20:26:00,2025-05-26 00:26:00,2025-05-27 07:48:44.710525,AN015,1.4741285940393518
S-B2025-00143-Impurity A,B2025-00143,FG-MAB1-FILL,Impurity A,Imp A,0.0642,%,0.0,0.5,PASS,2025-05-25 20:26:00,2025-05-26 00:26:00,2025-05-27 07:48:44.710525,AN011,1.4741285940393518
S-B2025-00143-pH,B2025-00143,FG-MAB1-FILL,pH,pH,7.1661,,6.8,7.4,PASS,2025-05-25 20:26:00,2025-05-26 00:26:00,2025-05-27 07:48:44.710525,AN002,1.4741285940393518
S-B2025-00143-Endotoxin,B2025-00143,FG-MAB1-FILL,Endotoxin,EU/mL,0.0574,EU/mL,0.0,0.25,PASS,2025-05-25 20:26:00,2025-05-26 00:26:00,2025-05-27 07:48:44.710525,AN017,1.4741285940393518
