move_id,batch_id,material_id,qty_issued,uom,issue_date,storage_location,lot_id
GM-2025-000792,B2025-00093,RM-011,41.86,L,2025-03-21 08:00:00,RAW2,LOT-RM-002-0107
GM-2025-000793,B2025-00093,RM-008,64.28,kg,2025-03-20 05:00:00,HAZ,LOT-RM-018-0141
GM-2025-000794,B2025-00094,RM-021,66.8,kg,2025-03-20 23:00:00,RAW1,LOT-RM-022-0017
GM-2025-000795,B2025-00094,RM-025,46.27,pcs,2025-03-20 20:00:00,RAW1,LOT-RM-009-0068
GM-2025-000796,B2025-00094,RM-020,61.75,pcs,2025-03-22 08:00:00,HAZ,LOT-RM-021-0202
GM-2025-000797,B2025-00094,RM-006,61.91,kg,2025-03-20 14:00:00,RAW2,LOT-RM-020-0120
GM-2025-000798,B2025-00094,RM-024,65.88,L,2025-03-20 20:00:00,HAZ,LOT-RM-016-0030
GM-2025-000799,B2025-00094,RM-013,66.81,L,2025-03-20 15:00:00,HAZ,LOT-RM-003-0208
GM-2025-000800,B2025-00094,RM-010,59.79,kg,2025-03-21 07:00:00,COLD,LOT-RM-019-0218
GM-2025-000801,B2025-00094,RM-001,35.07,pcs,2025-03-21 16:00:00,COLD,LOT-RM-004-0148
GM-2025-000802,B2025-00094,RM-003,45.09,kg,2025-03-21 21:00:00,COLD,LOT-RM-018-0162
GM-2025-000803,B2025-00095,RM-014,82.3,L,2025-03-22 02:00:00,RAW2,LOT-RM-014-0171
GM-2025-000804,B2025-00095,RM-001,33.31,pcs,2025-03-22 12:00:00,COLD,LOT-RM-001-0207
GM-2025-000805,B2025-00095,RM-011,44.93,L,2025-03-22 07:00:00,RAW2,LOT-RM-022-0058
GM-2025-000806,B2025-00095,RM-022,39.17,pcs,2025-03-20 18:00:00,HAZ,LOT-RM-023-0124
GM-2025-000807,B2025-00095,RM-006,46.03,kg,2025-03-21 10:00:00,COLD,LOT-RM-018-0241
GM-2025-000808,B2025-00095,RM-002,39.0,pcs,2025-03-22 01:00:00,COLD,LOT-RM-002-0128
GM-2025-000809,B2025-00095,RM-007,42.23,kg,2025-03-22 15:00:00,HAZ,LOT-RM-019-0014
GM-2025-000810,B2025-00095,RM-018,39.56,kg,2025-03-22 06:00:00,COLD,LOT-RM-025-0206
GM-2025-000811,B2025-00095,RM-019,49.77,pcs,2025-03-21 09:00:00,RAW1,LOT-RM-008-0211
GM-2025-000812,B2025-00095,RM-003,24.14,kg,2025-03-21 02:00:00,RAW2,LOT-RM-019-0217
GM-2025-000813,B2025-00096,RM-007,61.14,kg,2025-03-30 01:00:00,HAZ,LOT-RM-009-0232
GM-2025-000814,B2025-00096,RM-020,47.49,pcs,2025-03-29 19:00:00,RAW1,LOT-RM-024-0179
GM-2025-000815,B2025-00096,RM-003,58.5,kg,2025-03-30 20:00:00,COLD,LOT-RM-025-0106
GM-2025-000816,B2025-00096,RM-002,45.21,pcs,2025-03-31 09:00:00,HAZ,LOT-RM-002-0108
GM-2025-000817,B2025-00096,RM-023,51.36,kg,2025-03-30 22:00:00,COLD,LOT-RM-016-0077
GM-2025-000818,B2025-00096,RM-005,47.65,pcs,2025-03-29 15:00:00,RAW2,LOT-RM-006-0042
GM-2025-000819,B2025-00096,RM-015,42.6,L,2025-03-31 01:00:00,HAZ,LOT-RM-022-0243
GM-2025-000820,B2025-00096,RM-016,36.46,L,2025-03-31 04:00:00,RAW1,LOT-RM-018-0199
GM-2025-000821,B2025-00097,RM-014,42.0,L,2025-03-20 12:00:00,HAZ,LOT-RM-023-0104
GM-2025-000822,B2025-00097,RM-017,46.43,pcs,2025-03-21 12:00:00,RAW2,LOT-RM-002-0107
GM-2025-000823,B2025-00097,RM-005,59.27,pcs,2025-03-21 15:00:00,RAW1,LOT-RM-002-0086
GM-2025-000824,B2025-00097,RM-015,42.05,L,2025-03-21 08:00:00,RAW1,LOT-RM-017-0079
GM-2025-000825,B2025-00097,RM-013,48.77,L,2025-03-21 00:00:00,HAZ,LOT-RM-003-0226
GM-2025-000826,B2025-00097,RM-010,50.07,kg,2025-03-21 16:00:00,HAZ,LOT-RM-007-0151
GM-2025-000827,B2025-00097,RM-008,49.64,kg,2025-03-20 22:00:00,HAZ,LOT-RM-007-0111
GM-2025-000828,B2025-00097,RM-020,67.69,pcs,2025-03-21 00:00:00,COLD,LOT-RM-001-0063
GM-2025-000829,B2025-00097,RM-024,69.4,L,2025-03-22 00:00:00,RAW2,LOT-RM-003-0087
GM-2025-000830,B2025-00097,RM-007,32.81,kg,2025-03-20 19:00:00,COLD,LOT-RM-009-0152
GM-2025-000831,B2025-00098,RM-007,56.35,kg,2025-03-21 09:00:00,RAW1,LOT-RM-009-0022
GM-2025-000832,B2025-00098,RM-004,70.09,kg,2025-03-21 09:00:00,RAW1,LOT-RM-002-0039
GM-2025-000833,B2025-00098,RM-008,54.69,kg,2025-03-22 14:00:00,HAZ,LOT-RM-001-0127
GM-2025-000834,B2025-00098,RM-013,56.66,L,2025-03-21 09:00:00,RAW2,LOT-RM-019-0014
GM-2025-000835,B2025-00098,RM-012,52.32,pcs,2025-03-21 04:00:00,HAZ,LOT-RM-010-0046
GM-2025-000836,B2025-00098,RM-002,56.68,pcs,2025-03-21 06:00:00,RAW2,LOT-RM-015-0075
GM-2025-000837,B2025-00098,RM-006,51.62,kg,2025-03-22 03:00:00,COLD,LOT-RM-014-0171
GM-2025-000838,B2025-00098,RM-023,40.25,kg,2025-03-22 16:00:00,RAW1,LOT-RM-015-0011
GM-2025-000839,B2025-00098,RM-005,50.81,pcs,2025-03-21 14:00:00,COLD,LOT-RM-024-0085
GM-2025-000840,B2025-00098,RM-014,52.44,L,2025-03-21 10:00:00,RAW1,LOT-RM-006-0150
GM-2025-000841,B2025-00098,RM-010,46.75,kg,2025-03-21 09:00:00,RAW1,LOT-RM-015-0158
GM-2025-000842,B2025-00099,RM-008,40.6,kg,2025-03-21 18:00:00,RAW2,LOT-RM-008-0230
GM-2025-000843,B2025-00099,RM-020,57.67,pcs,2025-03-22 07:00:00,HAZ,LOT-RM-014-0028
GM-2025-000844,B2025-00099,RM-019,34.0,pcs,2025-03-21 23:00:00,COLD,LOT-RM-015-0158
GM-2025-000845,B2025-00099,RM-007,42.18,kg,2025-03-22 15:00:00,RAW1,LOT-RM-009-0213
GM-2025-000846,B2025-00099,RM-005,62.27,pcs,2025-03-22 21:00:00,COLD,LOT-RM-023-0036
GM-2025-000847,B2025-00100,RM-002,60.74,pcs,2025-03-22 12:00:00,COLD,LOT-RM-004-0041
GM-2025-000848,B2025-00100,RM-019,33.62,pcs,2025-03-23 00:00:00,RAW1,LOT-RM-002-0128
GM-2025-000849,B2025-00100,RM-017,41.47,pcs,2025-03-22 21:00:00,RAW2,LOT-RM-022-0177
GM-2025-000850,B2025-00100,RM-007,54.95,kg,2025-03-22 01:00:00,RAW1,LOT-RM-018-0101
GM-2025-000851,B2025-00100,RM-022,62.47,pcs,2025-03-22 04:00:00,RAW2,LOT-RM-023-0178
GM-2025-000852,B2025-00100,RM-001,30.87,pcs,2025-03-22 13:00:00,HAZ,LOT-RM-007-0092
GM-2025-000853,B2025-00101,RM-022,64.21,pcs,2025-03-23 09:00:00,HAZ,LOT-RM-002-0108
GM-2025-000854,B2025-00101,RM-023,65.56,kg,2025-03-23 06:00:00,COLD,LOT-RM-014-0171
GM-2025-000855,B2025-00101,RM-014,72.39,L,2025-03-23 11:00:00,RAW2,LOT-RM-025-0062
GM-2025-000856,B2025-00101,RM-024,59.36,L,2025-03-23 20:00:00,RAW2,LOT-RM-001-0181
GM-2025-000857,B2025-00101,RM-003,30.91,kg,2025-03-23 00:00:00,RAW1,LOT-RM-008-0021
GM-2025-000858,B2025-00101,RM-016,50.56,L,2025-03-22 18:00:00,RAW1,LOT-RM-002-0038
GM-2025-000859,B2025-00101,RM-017,59.31,pcs,2025-03-22 21:00:00,HAZ,LOT-RM-019-0033
GM-2025-000860,B2025-00101,RM-018,48.53,kg,2025-03-23 00:00:00,RAW1,LOT-RM-014-0073
GM-2025-000861,B2025-00101,RM-007,56.86,kg,2025-03-23 12:00:00,COLD,LOT-RM-005-0149
GM-2025-000862,B2025-00102,RM-022,55.95,pcs,2025-03-31 03:00:00,HAZ,LOT-RM-008-0112
GM-2025-000863,B2025-00102,RM-019,35.1,pcs,2025-03-30 08:00:00,RAW1,LOT-RM-015-0239
GM-2025-000864,B2025-00102,RM-002,49.14,pcs,2025-03-30 23:00:00,COLD,LOT-RM-018-0240
GM-2025-000865,B2025-00102,RM-007,36.3,kg,2025-03-31 03:00:00,RAW2,LOT-RM-008-0230
GM-2025-000866,B2025-00102,RM-014,55.65,L,2025-03-30 12:00:00,RAW1,LOT-RM-009-0094
GM-2025-000867,B2025-00102,RM-006,13.16,kg,2025-03-29 16:00:00,HAZ,LOT-RM-014-0050
GM-2025-000868,B2025-00102,RM-023,58.24,kg,2025-03-30 04:00:00,RAW1,LOT-RM-017-0013
GM-2025-000869,B2025-00102,RM-004,61.7,kg,2025-03-29 08:00:00,COLD,LOT-RM-018-0100
GM-2025-000870,B2025-00103,RM-010,51.2,kg,2025-03-31 08:00:00,HAZ,LOT-RM-010-0169
GM-2025-000871,B2025-00103,RM-006,37.09,kg,2025-03-31 02:00:00,COLD,LOT-RM-015-0116
GM-2025-000872,B2025-00103,RM-023,75.2,kg,2025-03-30 09:00:00,COLD,LOT-RM-011-0191
GM-2025-000873,B2025-00103,RM-004,56.95,kg,2025-03-31 22:00:00,HAZ,LOT-RM-010-0169
GM-2025-000874,B2025-00103,RM-021,50.63,kg,2025-03-30 21:00:00,RAW2,LOT-RM-003-0002
GM-2025-000875,B2025-00103,RM-011,52.82,L,2025-03-30 11:00:00,COLD,LOT-RM-002-0107
GM-2025-000876,B2025-00103,RM-003,11.79,kg,2025-03-30 06:00:00,HAZ,LOT-RM-002-0225
GM-2025-000877,B2025-00104,RM-002,63.33,pcs,2025-04-01 01:00:00,RAW1,LOT-RM-004-0227
GM-2025-000878,B2025-00104,RM-004,57.92,kg,2025-04-01 00:00:00,RAW2,LOT-RM-006-0132
GM-2025-000879,B2025-00104,RM-025,72.95,pcs,2025-04-02 06:00:00,HAZ,LOT-RM-012-0072
GM-2025-000880,B2025-00104,RM-006,19.56,kg,2025-04-01 04:00:00,RAW2,LOT-RM-002-0107
GM-2025-000881,B2025-00104,RM-015,69.18,L,2025-03-31 18:00:00,RAW1,LOT-RM-018-0162
GM-2025-000882,B2025-00104,RM-012,65.45,pcs,2025-04-01 15:00:00,COLD,LOT-RM-024-0205
GM-2025-000883,B2025-00104,RM-007,51.23,kg,2025-04-02 07:00:00,COLD,LOT-RM-003-0087
GM-2025-000884,B2025-00104,RM-019,26.79,pcs,2025-03-31 16:00:00,RAW1,LOT-RM-023-0124
GM-2025-000885,B2025-00104,RM-016,44.1,L,2025-04-02 00:00:00,RAW2,LOT-RM-017-0055
GM-2025-000886,B2025-00104,RM-003,35.07,kg,2025-04-01 01:00:00,COLD,LOT-RM-019-0175
GM-2025-000887,B2025-00105,RM-021,75.53,kg,2025-04-02 13:00:00,HAZ,LOT-RM-004-0228
GM-2025-000888,B2025-00105,RM-022,66.91,pcs,2025-04-02 13:00:00,RAW2,LOT-RM-008-0112
GM-2025-000889,B2025-00105,RM-024,50.01,L,2025-04-03 02:00:00,RAW1,LOT-RM-018-0117
GM-2025-000890,B2025-00105,RM-005,41.34,pcs,2025-04-03 02:00:00,COLD,LOT-RM-012-0138
GM-2025-000891,B2025-00105,RM-025,55.26,pcs,2025-04-03 04:00:00,HAZ,LOT-RM-015-0012
GM-2025-000892,B2025-00105,RM-009,51.52,pcs,2025-04-01 22:00:00,COLD,LOT-RM-006-0005
GM-2025-000893,B2025-00105,RM-017,69.52,pcs,2025-04-02 06:00:00,RAW1,LOT-RM-022-0122
GM-2025-000894,B2025-00105,RM-018,62.53,kg,2025-04-02 06:00:00,HAZ,LOT-RM-012-0235
GM-2025-000895,B2025-00105,RM-010,38.7,kg,2025-04-02 18:00:00,RAW2,LOT-RM-014-0237
GM-2025-000896,B2025-00106,RM-016,44.18,L,2025-04-03 02:00:00,RAW2,LOT-RM-015-0116
GM-2025-000897,B2025-00106,RM-011,39.88,L,2025-04-02 05:00:00,COLD,LOT-RM-007-0229
GM-2025-000898,B2025-00106,RM-015,49.88,L,2025-04-03 06:00:00,RAW1,LOT-RM-007-0210
GM-2025-000899,B2025-00106,RM-020,62.25,pcs,2025-04-02 03:00:00,COLD,LOT-RM-020-0102
GM-2025-000900,B2025-00106,RM-002,56.93,pcs,2025-04-02 05:00:00,RAW1,LOT-RM-010-0136
GM-2025-000901,B2025-00106,RM-001,28.77,pcs,2025-04-02 03:00:00,RAW1,LOT-RM-021-0057
GM-2025-000902,B2025-00106,RM-006,31.27,kg,2025-04-02 17:00:00,RAW2,LOT-RM-020-0102
GM-2025-000903,B2025-00106,RM-012,99.01,pcs,2025-04-01 13:00:00,HAZ,LOT-RM-017-0013
GM-2025-000904,B2025-00106,RM-021,71.81,kg,2025-04-01 17:00:00,COLD,LOT-RM-012-0138
GM-2025-000905,B2025-00106,RM-014,56.09,L,2025-04-02 23:00:00,HAZ,LOT-RM-006-0005
GM-2025-000906,B2025-00107,RM-012,67.26,pcs,2025-04-05 14:00:00,RAW1,LOT-RM-002-0128
GM-2025-000907,B2025-00107,RM-010,50.05,kg,2025-04-05 13:00:00,RAW2,LOT-RM-011-0137
GM-2025-000908,B2025-00107,RM-009,48.26,pcs,2025-04-05 18:00:00,COLD,LOT-RM-020-0200
GM-2025-000909,B2025-00107,RM-019,20.73,pcs,2025-04-04 07:00:00,RAW2,LOT-RM-014-0237
GM-2025-000910,B2025-00107,RM-011,58.38,L,2025-04-05 00:00:00,COLD,LOT-RM-010-0046
GM-2025-000911,B2025-00107,RM-008,43.37,kg,2025-04-05 10:00:00,RAW2,LOT-RM-005-0004
GM-2025-000912,B2025-00107,RM-006,35.54,kg,2025-04-05 19:00:00,HAZ,LOT-RM-008-0021
GM-2025-000913,B2025-00107,RM-018,48.22,kg,2025-04-04 21:00:00,RAW2,LOT-RM-022-0243
GM-2025-000914,B2025-00107,RM-007,56.55,kg,2025-04-05 06:00:00,RAW1,LOT-RM-013-0026
GM-2025-000915,B2025-00108,RM-001,22.05,pcs,2025-04-09 13:00:00,COLD,LOT-RM-009-0044
GM-2025-000916,B2025-00108,RM-023,60.64,kg,2025-04-09 08:00:00,COLD,LOT-RM-015-0172
GM-2025-000917,B2025-00108,RM-002,53.07,pcs,2025-04-08 06:00:00,HAZ,LOT-RM-006-0042
GM-2025-000918,B2025-00108,RM-019,44.38,pcs,2025-04-08 17:00:00,RAW2,LOT-RM-009-0187
GM-2025-000919,B2025-00108,RM-021,69.07,kg,2025-04-08 00:00:00,COLD,LOT-RM-011-0025
GM-2025-000920,B2025-00108,RM-017,58.86,pcs,2025-04-09 14:00:00,COLD,LOT-RM-017-0080
GM-2025-000921,B2025-00108,RM-006,34.92,kg,2025-04-09 00:00:00,RAW1,LOT-RM-006-0020
GM-2025-000922,B2025-00109,RM-016,39.52,L,2025-04-08 07:00:00,RAW1,LOT-RM-025-0062
GM-2025-000923,B2025-00109,RM-002,47.57,pcs,2025-04-08 04:00:00,COLD,LOT-RM-010-0046
GM-2025-000924,B2025-00109,RM-008,43.26,kg,2025-04-08 07:00:00,HAZ,LOT-RM-003-0087
GM-2025-000925,B2025-00109,RM-007,50.81,kg,2025-04-08 07:00:00,HAZ,LOT-RM-006-0131
GM-2025-000926,B2025-00109,RM-014,51.11,L,2025-04-08 07:00:00,HAZ,LOT-RM-015-0172
GM-2025-000927,B2025-00109,RM-018,58.75,kg,2025-04-09 15:00:00,COLD,LOT-RM-021-0202
GM-2025-000928,B2025-00109,RM-005,53.53,pcs,2025-04-08 05:00:00,COLD,LOT-RM-021-0202
GM-2025-000929,B2025-00110,RM-001,26.4,pcs,2025-04-11 20:00:00,RAW2,LOT-RM-018-0100
GM-2025-000930,B2025-00110,RM-010,47.37,kg,2025-04-11 10:00:00,COLD,LOT-RM-008-0186
GM-2025-000931,B2025-00110,RM-009,44.48,pcs,2025-04-10 23:00:00,RAW1,LOT-RM-022-0017
GM-2025-000932,B2025-00110,RM-021,86.21,kg,2025-04-11 08:00:00,RAW2,LOT-RM-003-0088
GM-2025-000933,B2025-00110,RM-022,73.24,pcs,2025-04-11 08:00:00,RAW2,LOT-RM-022-0123
GM-2025-000934,B2025-00110,RM-008,48.06,kg,2025-04-12 22:00:00,COLD,LOT-RM-011-0008
GM-2025-000935,B2025-00111,RM-010,43.44,kg,2025-04-03 21:00:00,HAZ,LOT-RM-014-0027
GM-2025-000936,B2025-00111,RM-020,46.76,pcs,2025-04-04 05:00:00,HAZ,LOT-RM-017-0055
GM-2025-000937,B2025-00111,RM-007,55.59,kg,2025-04-03 07:00:00,RAW2,LOT-RM-016-0159
GM-2025-000938,B2025-00111,RM-018,55.45,kg,2025-04-04 13:00:00,HAZ,LOT-RM-018-0199
GM-2025-000939,B2025-00111,RM-001,38.31,pcs,2025-04-04 10:00:00,RAW1,LOT-RM-011-0191
GM-2025-000940,B2025-00111,RM-004,35.39,kg,2025-04-03 11:00:00,HAZ,LOT-RM-021-0143
GM-2025-000941,B2025-00111,RM-009,49.48,pcs,2025-04-04 02:00:00,HAZ,LOT-RM-023-0083
GM-2025-000942,B2025-00111,RM-021,99.13,kg,2025-04-04 14:00:00,COLD,LOT-RM-015-0051
GM-2025-000943,B2025-00111,RM-019,37.34,pcs,2025-04-02 23:00:00,RAW1,LOT-RM-015-0116
GM-2025-000944,B2025-00111,RM-006,43.73,kg,2025-04-03 09:00:00,RAW1,LOT-RM-024-0147
GM-2025-000945,B2025-00112,RM-011,50.71,L,2025-04-09 14:00:00,COLD,LOT-RM-007-0167
GM-2025-000946,B2025-00112,RM-021,92.01,kg,2025-04-10 10:00:00,HAZ,LOT-RM-013-0192
GM-2025-000947,B2025-00112,RM-022,57.42,pcs,2025-04-09 13:00:00,COLD,LOT-RM-023-0221
GM-2025-000948,B2025-00112,RM-012,71.1,pcs,2025-04-10 18:00:00,RAW1,LOT-RM-021-0035
GM-2025-000949,B2025-00112,RM-015,66.75,L,2025-04-09 19:00:00,RAW1,LOT-RM-009-0152
GM-2025-000950,B2025-00112,RM-010,39.98,kg,2025-04-09 21:00:00,HAZ,LOT-RM-001-0127
GM-2025-000951,B2025-00112,RM-018,69.71,kg,2025-04-11 00:00:00,COLD,LOT-RM-017-0031
GM-2025-000952,B2025-00112,RM-025,59.49,pcs,2025-04-11 04:00:00,RAW1,LOT-RM-021-0202
GM-2025-000953,B2025-00112,RM-023,51.79,kg,2025-04-11 05:00:00,COLD,LOT-RM-001-0063
GM-2025-000954,B2025-00112,RM-008,34.12,kg,2025-04-10 08:00:00,HAZ,LOT-RM-015-0076
GM-2025-000955,B2025-00113,RM-020,37.3,pcs,2025-04-10 08:00:00,RAW1,LOT-RM-018-0241
GM-2025-000956,B2025-00113,RM-002,46.42,pcs,2025-04-10 21:00:00,RAW2,LOT-RM-024-0179
GM-2025-000957,B2025-00113,RM-023,65.43,kg,2025-04-10 18:00:00,HAZ,LOT-RM-003-0040
GM-2025-000958,B2025-00113,RM-013,55.63,L,2025-04-10 19:00:00,COLD,LOT-RM-019-0218
GM-2025-000959,B2025-00113,RM-018,49.88,kg,2025-04-11 04:00:00,RAW1,LOT-RM-010-0136
GM-2025-000960,B2025-00114,RM-004,56.59,kg,2025-04-02 05:00:00,HAZ,LOT-RM-017-0079
GM-2025-000961,B2025-00114,RM-010,51.53,kg,2025-04-04 00:00:00,COLD,LOT-RM-025-0105
GM-2025-000962,B2025-00114,RM-006,36.87,kg,2025-04-02 02:00:00,RAW1,LOT-RM-014-0073
GM-2025-000963,B2025-00114,RM-014,47.16,L,2025-04-02 21:00:00,RAW2,LOT-RM-002-0183
GM-2025-000964,B2025-00114,RM-015,57.66,L,2025-04-02 06:00:00,RAW2,LOT-RM-015-0239
GM-2025-000965,B2025-00114,RM-017,43.28,pcs,2025-04-03 10:00:00,RAW1,LOT-RM-008-0093
GM-2025-000966,B2025-00114,RM-019,21.71,pcs,2025-04-02 08:00:00,RAW1,LOT-RM-009-0068
GM-2025-000967,B2025-00114,RM-003,48.52,kg,2025-04-02 22:00:00,COLD,LOT-RM-004-0228
GM-2025-000968,B2025-00114,RM-011,61.25,L,2025-04-02 08:00:00,RAW2,LOT-RM-004-0148
GM-2025-000969,B2025-00114,RM-022,76.19,pcs,2025-04-02 14:00:00,RAW1,LOT-RM-023-0060
GM-2025-000970,B2025-00115,RM-013,61.34,L,2025-04-06 10:00:00,COLD,LOT-RM-016-0216
GM-2025-000971,B2025-00115,RM-003,47.69,kg,2025-04-07 17:00:00,RAW1,LOT-RM-003-0208
GM-2025-000972,B2025-00115,RM-011,44.4,L,2025-04-07 14:00:00,COLD,LOT-RM-011-0233
GM-2025-000973,B2025-00115,RM-010,45.76,kg,2025-04-07 04:00:00,COLD,LOT-RM-013-0026
GM-2025-000974,B2025-00115,RM-015,54.09,L,2025-04-06 18:00:00,RAW1,LOT-RM-017-0080
GM-2025-000975,B2025-00116,RM-024,63.78,L,2025-04-11 15:00:00,COLD,LOT-RM-010-0069
GM-2025-000976,B2025-00116,RM-014,63.48,L,2025-04-13 09:00:00,RAW1,LOT-RM-023-0036
GM-2025-000977,B2025-00116,RM-015,38.92,L,2025-04-11 14:00:00,RAW1,LOT-RM-022-0243
GM-2025-000978,B2025-00116,RM-005,61.59,pcs,2025-04-12 23:00:00,RAW1,LOT-RM-014-0028
GM-2025-000979,B2025-00116,RM-025,37.98,pcs,2025-04-12 16:00:00,RAW1,LOT-RM-020-0121
GM-2025-000980,B2025-00116,RM-019,44.56,pcs,2025-04-12 09:00:00,HAZ,LOT-RM-016-0139
GM-2025-000981,B2025-00116,RM-017,47.25,pcs,2025-04-11 16:00:00,COLD,LOT-RM-004-0041
GM-2025-000982,B2025-00116,RM-004,81.58,kg,2025-04-12 23:00:00,RAW2,LOT-RM-008-0021
GM-2025-000983,B2025-00116,RM-018,64.6,kg,2025-04-12 07:00:00,RAW2,LOT-RM-012-0048
GM-2025-000984,B2025-00116,RM-009,51.46,pcs,2025-04-13 03:00:00,RAW1,LOT-RM-018-0162
GM-2025-000985,B2025-00116,RM-020,45.87,pcs,2025-04-11 11:00:00,HAZ,LOT-RM-020-0056
GM-2025-000986,B2025-00117,RM-021,80.07,kg,2025-04-08 06:00:00,RAW2,LOT-RM-025-0105
GM-2025-000987,B2025-00117,RM-009,24.11,pcs,2025-04-07 20:00:00,COLD,LOT-RM-004-0148
GM-2025-000988,B2025-00117,RM-020,51.14,pcs,2025-04-09 18:00:00,RAW2,LOT-RM-001-0127
GM-2025-000989,B2025-00117,RM-004,36.94,kg,2025-04-09 07:00:00,RAW2,LOT-RM-021-0016
GM-2025-000990,B2025-00117,RM-019,34.74,pcs,2025-04-08 23:00:00,RAW2,LOT-RM-014-0157
GM-2025-000991,B2025-00117,RM-017,44.97,pcs,2025-04-09 14:00:00,HAZ,LOT-RM-014-0050
GM-2025-000992,B2025-00117,RM-013,54.35,L,2025-04-09 05:00:00,COLD,LOT-RM-004-0089
GM-2025-000993,B2025-00118,RM-018,47.86,kg,2025-04-11 10:00:00,HAZ,LOT-RM-012-0234
GM-2025-000994,B2025-00118,RM-007,63.89,kg,2025-04-11 22:00:00,COLD,LOT-RM-010-0069
GM-2025-000995,B2025-00118,RM-013,70.16,L,2025-04-11 00:00:00,RAW1,LOT-RM-001-0181
GM-2025-000996,B2025-00118,RM-020,56.32,pcs,2025-04-11 11:00:00,COLD,LOT-RM-007-0166
GM-2025-000997,B2025-00118,RM-005,61.01,pcs,2025-04-11 23:00:00,HAZ,LOT-RM-002-0001
GM-2025-000998,B2025-00118,RM-010,43.09,kg,2025-04-10 16:00:00,HAZ,LOT-RM-009-0152
GM-2025-000999,B2025-00118,RM-004,68.22,kg,2025-04-10 21:00:00,COLD,LOT-RM-022-0177
GM-2025-001000,B2025-00119,RM-016,32.07,L,2025-04-13 13:00:00,RAW2,LOT-RM-004-0209
GM-2025-001001,B2025-00119,RM-015,51.35,L,2025-04-13 18:00:00,RAW1,LOT-RM-015-0172
GM-2025-001002,B2025-00119,RM-011,37.87,L,2025-04-12 16:00:00,RAW2,LOT-RM-002-0183
GM-2025-001003,B2025-00119,RM-007,48.71,kg,2025-04-12 03:00:00,RAW2,LOT-RM-003-0064
GM-2025-001004,B2025-00119,RM-009,40.04,pcs,2025-04-14 00:00:00,RAW1,LOT-RM-009-0188
GM-2025-001005,B2025-00119,RM-019,43.04,pcs,2025-04-12 05:00:00,HAZ,LOT-RM-021-0035
GM-2025-001006,B2025-00119,RM-020,38.15,pcs,2025-04-12 14:00:00,COLD,LOT-RM-015-0029
GM-2025-001007,B2025-00120,RM-022,55.9,pcs,2025-04-19 03:00:00,RAW2,LOT-RM-004-0184
GM-2025-001008,B2025-00120,RM-007,37.71,kg,2025-04-17 17:00:00,RAW1,LOT-RM-025-0106
GM-2025-001009,B2025-00120,RM-016,49.79,L,2025-04-17 16:00:00,COLD,LOT-RM-016-0053
GM-2025-001010,B2025-00120,RM-024,47.9,L,2025-04-18 14:00:00,RAW2,LOT-RM-002-0038
GM-2025-001011,B2025-00120,RM-005,64.38,pcs,2025-04-19 08:00:00,RAW1,LOT-RM-001-0223
GM-2025-001012,B2025-00121,RM-017,44.33,pcs,2025-04-23 01:00:00,HAZ,LOT-RM-013-0097
GM-2025-001013,B2025-00121,RM-021,78.06,kg,2025-04-23 23:00:00,COLD,LOT-RM-010-0114
GM-2025-001014,B2025-00121,RM-004,74.41,kg,2025-04-23 23:00:00,RAW2,LOT-RM-021-0220
GM-2025-001015,B2025-00121,RM-012,56.87,pcs,2025-04-23 21:00:00,RAW2,LOT-RM-016-0053
GM-2025-001016,B2025-00121,RM-022,50.73,pcs,2025-04-23 05:00:00,COLD,LOT-RM-012-0049
GM-2025-001017,B2025-00121,RM-009,44.97,pcs,2025-04-23 23:00:00,RAW2,LOT-RM-001-0126
GM-2025-001018,B2025-00121,RM-023,51.79,kg,2025-04-23 12:00:00,COLD,LOT-RM-008-0112
GM-2025-001019,B2025-00121,RM-001,16.38,pcs,2025-04-22 08:00:00,COLD,LOT-RM-002-0001
GM-2025-001020,B2025-00121,RM-006,58.11,kg,2025-04-23 08:00:00,HAZ,LOT-RM-004-0041
GM-2025-001021,B2025-00121,RM-008,62.12,kg,2025-04-22 08:00:00,RAW1,LOT-RM-013-0192
GM-2025-001022,B2025-00122,RM-007,36.04,kg,2025-04-24 10:00:00,COLD,LOT-RM-016-0053
GM-2025-001023,B2025-00122,RM-021,56.86,kg,2025-04-24 03:00:00,RAW1,LOT-RM-003-0226
GM-2025-001024,B2025-00122,RM-024,77.42,L,2025-04-23 19:00:00,RAW2,LOT-RM-014-0073
GM-2025-001025,B2025-00122,RM-009,36.31,pcs,2025-04-23 18:00:00,RAW2,LOT-RM-004-0110
GM-2025-001026,B2025-00122,RM-017,48.38,pcs,2025-04-23 01:00:00,HAZ,LOT-RM-021-0202
GM-2025-001027,B2025-00122,RM-004,43.96,kg,2025-04-25 01:00:00,RAW1,LOT-RM-007-0151
GM-2025-001028,B2025-00122,RM-013,64.33,L,2025-04-24 06:00:00,COLD,LOT-RM-016-0078
GM-2025-001029,B2025-00122,RM-010,34.5,kg,2025-04-24 18:00:00,RAW2,LOT-RM-015-0116
GM-2025-001030,B2025-00122,RM-012,67.15,pcs,2025-04-23 13:00:00,COLD,LOT-RM-013-0215
GM-2025-001031,B2025-00122,RM-006,40.93,kg,2025-04-24 07:00:00,HAZ,LOT-RM-010-0070
GM-2025-001032,B2025-00122,RM-008,37.86,kg,2025-04-23 11:00:00,HAZ,LOT-RM-021-0057
